X1,Y1,X2,Y2,Confidence,Class
208,150,238,175,0.68,AnotherCar
325,55,344,73,0.65,Car
141,58,160,86,0.3,Car
325,55,344,74,0.68,Car
208,150,238,176,0.66,AnotherCar
208,150,238,176,0.65,AnotherCar
325,55,344,73,0.65,Car
138,194,156,216,0.31,Car
141,59,160,86,0.26,Car
325,55,344,73,0.68,Car
208,150,238,176,0.63,AnotherCar
325,55,343,74,0.65,Car
209,149,238,176,0.64,AnotherCar
208,150,238,176,0.67,AnotherCar
325,54,343,74,0.66,Car
208,150,238,175,0.66,AnotherCar
325,55,344,73,0.66,Car
141,58,159,86,0.29,Car
138,194,156,216,0.28,Car
325,54,343,74,0.66,Car
208,150,238,176,0.65,AnotherCar
325,55,344,73,0.65,Car
208,150,238,176,0.65,AnotherCar
138,194,156,216,0.29,Car
208,149,238,175,0.68,AnotherCar
325,55,344,73,0.66,Car
325,55,344,73,0.65,Car
208,150,238,176,0.65,AnotherCar
325,55,344,73,0.65,Car
208,150,238,176,0.64,AnotherCar
325,55,343,74,0.65,Car
208,149,238,176,0.65,AnotherCar
138,194,156,216,0.29,Car
208,150,238,176,0.66,AnotherCar
325,55,344,73,0.66,Car
325,55,344,73,0.67,Car
208,150,238,175,0.66,AnotherCar
325,55,344,73,0.65,Car
208,150,238,176,0.64,AnotherCar
325,54,343,74,0.67,Car
208,150,238,176,0.67,AnotherCar
325,55,345,75,0.68,Car
209,150,238,176,0.65,AnotherCar
138,195,156,216,0.29,Car
321,61,338,79,0.82,Car
206,156,235,180,0.35,AnotherCar
263,70,302,93,0.3,Car
322,58,338,77,0.79,Car
207,154,236,177,0.48,AnotherCar
139,61,158,88,0.33,Car
320,58,337,77,0.76,Car
206,151,231,176,0.48,AnotherCar
319,51,338,77,0.48,Car
205,148,234,176,0.31,AnotherCar
319,46,336,67,0.34,Car
198,138,229,166,0.32,AnotherCar
319,45,336,66,0.61,Car
196,138,228,164,0.47,AnotherCar
321,48,337,67,0.67,Car
197,140,229,165,0.62,AnotherCar
319,47,336,70,0.71,Car
197,141,229,166,0.59,AnotherCar
320,55,337,76,0.77,Car
199,147,228,175,0.73,AnotherCar
319,44,335,62,0.85,Car
197,136,227,162,0.58,AnotherCar
318,42,336,67,0.39,Car
258,50,300,75,0.32,Car
319,44,335,62,0.83,Car
195,134,226,160,0.44,AnotherCar
125,189,141,212,0.43,Car
318,42,336,67,0.31,Car
318,37,335,56,0.7,Car
191,127,220,154,0.44,AnotherCar
191,118,219,147,0.42,AnotherCar
318,29,336,49,0.39,Car
120,175,139,200,0.35,Car
257,36,299,61,0.3,Dummy
191,119,222,146,0.57,AnotherCar
320,27,337,51,0.46,Car
282,660,301,680,0.31,Car
123,178,141,203,0.3,Car
319,18,337,45,0.57,Car
192,111,221,141,0.38,AnotherCar
122,177,141,197,0.3,Car
319,26,336,47,0.64,Car
191,114,221,142,0.51,AnotherCar
118,173,138,198,0.41,Car
318,27,336,49,0.65,Car
117,176,139,200,0.44,Car
191,117,218,144,0.38,AnotherCar
318,27,335,47,0.7,Car
190,116,219,143,0.51,AnotherCar
118,176,139,200,0.32,Car
318,29,335,48,0.77,Car
191,118,220,144,0.55,AnotherCar
125,34,143,57,0.48,Car
318,28,335,47,0.74,Car
190,117,219,143,0.61,AnotherCar
125,33,142,56,0.46,Car
119,175,139,199,0.34,Car
281,668,301,688,0.26,Car
432,53,627,125,0.31,Dummy
327,44,521,126,0.53,Dummy
220,50,414,128,0.66,Dummy
0,105,256,231,0.4,Dummy
121,52,312,127,0.44,Dummy
0,37,206,123,0.54,Dummy
618,116,656,133,0.41,Car
544,118,577,136,0.3,Car
508,117,530,134,0.38,Car
490,123,517,143,0.57,Car
489,121,514,143,0.48,Car
490,125,515,143,0.48,Car
488,124,514,143,0.27,Car
489,123,516,143,0.32,Car
489,122,515,144,0.29,Car
0,50,35,142,0.53,Dummy
604,1,656,81,0.36,AnotherCar
0,44,29,130,0.32,Dummy
603,1,658,79,0.32,AnotherCar
602,0,662,83,0.35,AnotherCar
603,0,664,80,0.43,AnotherCar
0,36,26,124,0.3,Dummy
603,0,665,80,0.44,AnotherCar
0,35,26,126,0.26,Dummy
603,0,665,80,0.37,AnotherCar
0,36,27,126,0.27,Dummy
543,53,615,157,0.26,Car
0,104,269,212,0.3,Dummy
597,0,621,17,0.35,Car
531,68,703,144,0.35,Dummy
385,120,565,211,0.37,Dummy
75,35,230,79,0.59,Dummy
573,103,704,208,0.3,Dummy
2,111,152,166,0.26,Dummy
144,40,266,83,0.37,Dummy
46,116,196,158,0.31,Dummy
23,437,259,518,0.26,Dummy
236,0,286,19,0.26,Dummy
14,438,253,517,0.36,Dummy
41,116,193,158,0.34,Dummy
142,39,260,83,0.29,Dummy
236,0,281,20,0.26,Dummy
145,38,280,79,0.59,Dummy
47,115,205,162,0.38,Dummy
35,438,261,517,0.32,Dummy
0,17,83,54,0.68,Dummy
605,87,703,177,0.49,Dummy
237,40,389,81,0.43,Dummy
154,120,309,170,0.29,Dummy
345,42,497,81,0.45,Dummy
265,121,427,176,0.26,Dummy
449,36,599,81,0.73,Dummy
94,23,305,63,0.57,Dummy
624,201,703,248,0.47,Dummy
91,105,278,145,0.45,Dummy
201,32,405,65,0.69,Dummy
554,33,704,67,0.6,Dummy
0,34,32,58,0.37,Dummy
300,34,488,67,0.76,Dummy
0,33,133,66,0.51,Dummy
202,284,248,302,0.35,Dummy
567,115,704,174,0.27,Dummy
313,31,483,69,0.68,Dummy
314,31,485,69,0.67,Dummy
313,32,484,69,0.66,Dummy
314,31,485,69,0.64,Dummy
313,31,485,70,0.62,Dummy
313,31,485,72,0.59,Dummy
313,32,485,71,0.53,Dummy
313,31,485,70,0.61,Dummy
313,31,485,71,0.61,Dummy
314,31,484,70,0.61,Dummy
314,31,485,70,0.58,Dummy
313,34,486,64,0.62,Dummy
314,30,486,65,0.58,Dummy
334,111,457,142,0.26,Dummy
314,32,483,65,0.5,Dummy
534,438,704,522,0.3,Dummy
316,33,480,76,0.45,Dummy
532,438,704,520,0.41,Dummy
532,438,704,520,0.5,Dummy
314,34,482,63,0.43,Dummy
315,33,478,76,0.29,Dummy
532,439,704,520,0.41,Dummy
314,34,483,64,0.29,Dummy
531,439,704,520,0.42,Dummy
315,35,478,72,0.35,Dummy
313,34,482,63,0.4,Dummy
532,438,704,521,0.38,Dummy
315,34,480,80,0.32,Dummy
313,34,483,63,0.36,Dummy
314,34,480,82,0.33,Dummy
532,438,704,521,0.3,Dummy
289,34,477,64,0.55,Dummy
519,437,704,520,0.32,Dummy
55,107,228,194,0.28,Dummy
417,435,624,516,0.35,Dummy
6,154,224,260,0.3,Dummy
526,36,691,72,0.29,Dummy
181,31,388,64,0.26,Dummy
674,135,703,193,0.46,AnotherCar
73,30,281,63,0.29,Dummy
321,50,471,86,0.49,Dummy
233,122,399,177,0.39,Dummy
0,16,174,128,0.31,Dummy
580,96,701,167,0.55,Dummy
132,120,291,177,0.53,Dummy
221,48,369,87,0.43,Dummy
579,98,694,148,0.43,Dummy
0,20,60,53,0.26,Dummy
12,436,240,513,0.58,Dummy
479,105,583,186,0.52,Dummy
32,115,198,169,0.4,Dummy
133,41,271,84,0.35,Dummy
477,106,581,156,0.28,Dummy
3,437,234,517,0.68,Dummy
458,105,570,189,0.67,Dummy
3,437,232,517,0.72,Dummy
457,105,572,189,0.57,Dummy
613,105,704,213,0.27,Dummy
3,437,233,517,0.7,Dummy
459,105,569,190,0.69,Dummy
457,105,570,188,0.67,Dummy
3,437,233,517,0.66,Dummy
3,437,233,517,0.75,Dummy
459,105,570,189,0.67,Dummy
3,437,233,517,0.73,Dummy
459,105,571,190,0.64,Dummy
608,105,704,213,0.26,Dummy
3,437,234,517,0.7,Dummy
459,105,570,189,0.65,Dummy
605,105,704,214,0.29,Dummy
3,438,233,517,0.75,Dummy
459,105,570,189,0.67,Dummy
611,105,704,215,0.27,Dummy
459,105,570,189,0.7,Dummy
3,437,233,517,0.69,Dummy
617,106,704,215,0.3,Dummy
3,437,233,517,0.73,Dummy
458,105,570,189,0.64,Dummy
606,106,704,214,0.32,Dummy
4,437,232,517,0.7,Dummy
459,105,569,189,0.69,Dummy
3,437,233,517,0.76,Dummy
459,105,570,189,0.67,Dummy
605,105,704,214,0.28,Dummy
4,437,232,517,0.7,Dummy
458,105,571,189,0.66,Dummy
3,437,233,517,0.7,Dummy
459,105,569,189,0.64,Dummy
4,437,233,517,0.75,Dummy
459,105,570,189,0.65,Dummy
596,106,704,215,0.32,Dummy
2,437,233,517,0.67,Dummy
456,105,572,189,0.55,Dummy
606,104,704,212,0.34,Dummy
3,437,233,518,0.57,Dummy
457,104,575,189,0.49,Dummy
2,437,233,518,0.56,Dummy
457,104,576,189,0.52,Dummy
24,116,177,158,0.32,Dummy
4,437,233,518,0.59,Dummy
457,104,576,189,0.45,Dummy
2,437,233,517,0.66,Dummy
456,105,573,189,0.58,Dummy
613,104,704,213,0.35,Dummy
3,437,233,517,0.67,Dummy
459,105,571,190,0.63,Dummy
602,106,704,214,0.26,Dummy
5,437,234,517,0.67,Dummy
459,105,569,190,0.61,Dummy
589,104,704,217,0.33,Dummy
5,437,235,516,0.63,Dummy
458,106,572,190,0.53,Dummy
591,113,704,217,0.27,Dummy
527,103,672,190,0.36,Dummy
75,120,249,172,0.3,Dummy
82,436,291,509,0.28,Dummy
280,51,424,89,0.51,Dummy
199,124,361,176,0.37,Dummy
1,19,125,111,0.35,Dummy
462,175,704,246,0.27,Dummy
380,49,528,87,0.5,Dummy
26,24,234,66,0.26,Dummy
482,37,634,80,0.57,Dummy
134,32,335,90,0.37,Dummy
133,33,340,63,0.33,Dummy
238,34,435,73,0.58,Dummy
493,439,704,517,0.35,Dummy
306,34,474,71,0.51,Dummy
336,150,449,239,0.46,Dummy
574,122,704,144,0.39,Car
490,162,529,252,0.31,AnotherCar
304,34,470,73,0.5,Dummy
571,121,704,145,0.39,Car
303,35,466,95,0.37,Dummy
570,121,704,146,0.3,Car
520,439,704,519,0.3,Dummy
303,34,469,111,0.4,Dummy
332,149,446,239,0.29,Dummy
302,34,471,64,0.28,Dummy
519,439,704,519,0.26,Dummy
571,121,704,145,0.35,Car
304,35,466,98,0.34,Dummy
520,439,704,519,0.31,Dummy
332,149,445,239,0.3,Dummy
304,35,466,82,0.44,Dummy
570,121,704,145,0.4,Car
521,439,704,520,0.37,Dummy
571,121,704,145,0.42,Car
303,35,466,87,0.3,Dummy
569,122,704,144,0.41,Car
303,34,469,90,0.38,Dummy
302,33,470,65,0.26,Dummy
303,34,470,106,0.34,Dummy
568,121,703,146,0.33,Car
520,439,704,519,0.29,Dummy
304,34,469,93,0.45,Dummy
571,121,704,145,0.43,Car
332,149,447,238,0.34,Dummy
303,34,470,65,0.3,Dummy
521,439,704,519,0.28,Dummy
569,122,704,145,0.41,Car
305,34,468,96,0.34,Dummy
331,149,447,239,0.28,Dummy
304,35,465,99,0.35,Dummy
571,121,703,145,0.34,Car
332,149,447,239,0.3,Dummy
571,121,704,145,0.38,Car
303,34,469,102,0.33,Dummy
520,439,704,520,0.31,Dummy
332,150,447,239,0.27,Dummy
571,121,704,144,0.41,Car
522,439,704,520,0.35,Dummy
304,34,469,109,0.3,Dummy
569,121,704,145,0.43,Car
303,34,469,96,0.36,Dummy
304,33,471,87,0.39,Dummy
302,34,472,65,0.36,Dummy
334,149,447,237,0.3,Dummy
302,33,471,73,0.53,Dummy
333,149,448,238,0.33,Dummy
576,120,703,146,0.29,Car
489,162,529,250,0.27,AnotherCar
302,33,471,72,0.41,Dummy
333,149,449,238,0.34,Dummy
660,35,704,63,0.34,Car
489,161,527,252,0.3,AnotherCar
302,33,471,76,0.49,Dummy
333,149,449,238,0.35,Dummy
573,120,703,146,0.32,Car
489,162,526,249,0.31,AnotherCar
302,34,472,64,0.3,Dummy
522,438,704,521,0.3,Dummy
660,36,704,62,0.29,Car
304,34,470,103,0.39,Dummy
333,149,447,238,0.37,Dummy
303,34,471,64,0.3,Dummy
521,439,704,521,0.27,Dummy
660,36,703,64,0.26,Car
571,121,704,144,0.44,Car
304,34,468,96,0.41,Dummy
520,439,704,519,0.34,Dummy
303,34,470,65,0.26,Dummy
304,35,465,72,0.67,Dummy
573,122,704,143,0.64,Car
304,36,461,116,0.41,Dummy
519,439,704,519,0.33,Dummy
487,164,529,252,0.3,AnotherCar
624,158,654,255,0.28,AnotherCar
572,122,704,143,0.62,Car
303,36,466,72,0.53,Dummy
517,438,704,518,0.36,Dummy
303,36,462,119,0.35,Dummy
486,163,528,252,0.29,AnotherCar
302,36,465,74,0.65,Dummy
565,122,704,145,0.62,Car
303,36,462,115,0.49,Dummy
1,36,119,117,0.37,Dummy
517,438,704,518,0.27,Dummy
485,165,529,252,0.27,AnotherCar
319,117,449,154,0.27,Dummy
304,33,471,97,0.48,Dummy
302,34,472,64,0.44,Dummy
332,149,448,238,0.32,Dummy
304,33,471,109,0.41,Dummy
332,149,447,239,0.33,Dummy
303,34,472,65,0.3,Dummy
521,439,704,520,0.28,Dummy
304,33,470,90,0.48,Dummy
303,34,472,65,0.4,Dummy
334,149,448,238,0.35,Dummy
304,33,470,88,0.47,Dummy
303,34,472,65,0.4,Dummy
334,149,447,238,0.37,Dummy
304,33,470,96,0.44,Dummy
303,34,471,65,0.35,Dummy
333,149,447,238,0.32,Dummy
522,439,704,520,0.26,Dummy
304,33,471,87,0.43,Dummy
303,34,472,65,0.37,Dummy
332,149,447,238,0.32,Dummy
304,33,470,100,0.48,Dummy
303,34,471,65,0.4,Dummy
332,149,448,238,0.31,Dummy
661,37,703,64,0.27,Car
304,33,470,97,0.46,Dummy
334,149,448,238,0.39,Dummy
303,34,472,65,0.39,Dummy
304,34,470,101,0.42,Dummy
303,34,472,65,0.33,Dummy
334,149,448,238,0.33,Dummy
304,33,470,90,0.48,Dummy
303,34,471,65,0.4,Dummy
333,150,448,238,0.32,Dummy
304,34,470,93,0.43,Dummy
333,149,448,239,0.34,Dummy
302,33,472,65,0.33,Dummy
660,37,703,64,0.26,Car
304,33,469,103,0.43,Dummy
334,149,447,238,0.36,Dummy
303,34,470,65,0.34,Dummy
303,33,472,84,0.46,Dummy
302,34,473,65,0.43,Dummy
333,149,448,238,0.38,Dummy
521,439,704,521,0.29,Dummy
304,33,470,89,0.48,Dummy
303,34,472,65,0.4,Dummy
334,150,447,237,0.37,Dummy
334,149,447,237,0.43,Dummy
304,34,470,90,0.42,Dummy
303,34,471,65,0.35,Dummy
304,34,470,88,0.43,Dummy
303,34,472,65,0.38,Dummy
333,150,448,238,0.38,Dummy
304,34,469,86,0.5,Dummy
303,34,471,65,0.42,Dummy
333,149,447,238,0.38,Dummy
521,439,704,521,0.28,Dummy
304,33,471,79,0.53,Dummy
302,34,472,65,0.47,Dummy
334,149,447,238,0.34,Dummy
280,34,463,71,0.59,Dummy
507,438,704,518,0.55,Dummy
537,121,703,149,0.4,Car
406,432,617,512,0.3,Dummy
516,36,682,72,0.28,Dummy
413,45,563,81,0.34,Dummy
65,27,271,63,0.27,Dummy
221,122,383,174,0.39,Dummy
311,49,459,87,0.27,Dummy
118,120,283,177,0.34,Dummy
564,94,704,186,0.33,Dummy
4,434,229,517,0.59,Dummy
457,105,594,190,0.39,Dummy
23,116,186,174,0.35,Dummy
119,42,261,82,0.3,Dummy
461,106,571,170,0.28,Dummy
0,436,224,517,0.59,Dummy
575,115,704,213,0.5,Dummy
447,104,557,189,0.47,Dummy
0,438,222,517,0.67,Dummy
571,107,704,213,0.58,Dummy
445,104,557,189,0.43,Dummy
0,438,222,517,0.59,Dummy
574,116,704,213,0.53,Dummy
446,104,556,189,0.45,Dummy
0,438,224,517,0.58,Dummy
573,115,704,212,0.56,Dummy
447,105,558,189,0.44,Dummy
0,438,223,517,0.65,Dummy
572,115,704,212,0.51,Dummy
447,105,559,190,0.43,Dummy
0,438,223,517,0.62,Dummy
571,113,704,213,0.53,Dummy
448,104,558,190,0.47,Dummy
0,438,223,517,0.62,Dummy
573,113,704,213,0.52,Dummy
445,105,560,190,0.35,Dummy
0,438,223,517,0.59,Dummy
573,113,704,211,0.5,Dummy
448,104,557,190,0.43,Dummy
0,438,223,517,0.61,Dummy
574,115,704,212,0.5,Dummy
446,105,557,189,0.45,Dummy
0,438,223,517,0.6,Dummy
573,115,704,211,0.49,Dummy
447,105,559,190,0.34,Dummy
0,438,223,517,0.54,Dummy
572,111,704,212,0.49,Dummy
448,105,558,190,0.39,Dummy
0,438,223,517,0.58,Dummy
571,114,704,212,0.44,Dummy
446,105,556,189,0.39,Dummy
0,438,223,517,0.6,Dummy
574,115,704,212,0.39,Dummy
447,105,558,190,0.39,Dummy
0,438,223,517,0.6,Dummy
573,115,704,212,0.45,Dummy
447,105,558,190,0.44,Dummy
0,438,223,517,0.6,Dummy
581,112,704,213,0.42,Dummy
448,105,558,191,0.4,Dummy
0,438,223,517,0.6,Dummy
586,112,704,212,0.45,Dummy
449,105,557,189,0.39,Dummy
0,437,223,517,0.6,Dummy
608,106,704,215,0.46,Dummy
447,105,562,189,0.33,Dummy
607,104,704,215,0.57,Dummy
0,438,224,517,0.52,Dummy
448,104,565,189,0.36,Dummy
0,438,223,517,0.62,Dummy
610,108,704,213,0.47,Dummy
447,104,563,189,0.37,Dummy
0,438,222,517,0.64,Dummy
608,104,704,215,0.48,Dummy
447,104,558,189,0.37,Dummy
0,438,223,517,0.6,Dummy
590,115,704,212,0.45,Dummy
446,105,558,190,0.36,Dummy
0,437,223,517,0.57,Dummy
601,109,704,213,0.44,Dummy
445,105,560,189,0.36,Dummy
0,437,224,517,0.62,Dummy
444,106,558,189,0.45,Dummy
594,117,704,211,0.41,Dummy
0,437,223,516,0.61,Dummy
441,106,557,189,0.42,Dummy
604,120,704,213,0.32,Dummy
0,437,223,517,0.61,Dummy
599,119,704,212,0.46,Dummy
446,106,561,189,0.37,Dummy
0,437,224,517,0.61,Dummy
446,105,560,189,0.4,Dummy
597,118,704,212,0.39,Dummy
0,437,224,517,0.65,Dummy
595,119,704,211,0.47,Dummy
447,105,565,190,0.41,Dummy
0,437,223,517,0.63,Dummy
589,119,704,212,0.48,Dummy
447,105,565,190,0.33,Dummy
0,437,223,517,0.63,Dummy
600,120,704,211,0.43,Dummy
446,105,561,189,0.35,Dummy
0,437,224,517,0.61,Dummy
596,118,704,213,0.45,Dummy
444,105,560,189,0.36,Dummy
72,434,286,508,0.33,Dummy
66,119,241,168,0.28,Dummy
189,122,354,176,0.43,Dummy
273,49,423,87,0.39,Dummy
373,51,522,88,0.42,Dummy
47,107,204,143,0.34,Dummy
473,37,630,82,0.49,Dummy
129,31,330,91,0.37,Dummy
232,35,428,74,0.48,Dummy
480,438,696,517,0.26,Dummy
577,122,704,144,0.56,Car
306,35,474,71,0.56,Dummy
525,438,704,520,0.55,Dummy
490,164,527,251,0.37,AnotherCar
334,151,449,238,0.3,Dummy
539,435,704,521,0.5,Dummy
308,35,488,73,0.42,Dummy
394,33,602,104,0.43,Dummy
0,107,158,232,0.27,Dummy
503,23,704,75,0.42,Dummy
88,46,355,122,0.34,Dummy
611,21,704,55,0.65,Dummy
262,48,458,103,0.4,Dummy
379,108,638,198,0.27,Dummy
349,38,564,117,0.62,Dummy
492,105,704,194,0.53,Dummy
73,46,127,68,0.43,Dummy
116,88,194,114,0.43,Dummy
117,87,196,131,0.41,Dummy
367,38,564,89,0.33,Dummy
2,119,126,179,0.76,Dummy
461,34,663,115,0.56,Dummy
218,91,287,114,0.51,Dummy
174,56,219,71,0.45,Dummy
469,35,660,88,0.42,Dummy
87,122,237,180,0.79,Dummy
92,123,235,164,0.71,Dummy
302,90,388,121,0.45,Dummy
258,54,318,75,0.45,Dummy
419,110,625,228,0.36,Dummy
221,122,329,183,0.8,Dummy
0,180,163,276,0.76,Dummy
222,124,325,158,0.69,Dummy
414,89,491,112,0.64,Dummy
416,88,491,121,0.54,Dummy
279,78,321,108,0.33,Dummy
318,123,423,176,0.74,Dummy
474,51,527,70,0.7,Dummy
323,124,423,160,0.64,Dummy
511,80,610,154,0.58,Dummy
82,188,261,276,0.54,Dummy
512,82,600,115,0.34,Dummy
0,122,135,190,0.32,Dummy
628,71,704,151,0.86,Dummy
426,121,541,177,0.66,Dummy
429,122,530,159,0.61,Dummy
99,190,360,277,0.47,Dummy
4,181,227,264,0.46,Dummy
0,117,274,197,0.45,Dummy
530,116,661,174,0.67,Dummy
276,191,460,279,0.35,Dummy
632,106,704,179,0.65,Dummy
379,190,556,273,0.38,Dummy
492,190,664,273,0.31,Dummy
1,52,95,107,0.59,Dummy
287,55,504,144,0.34,Dummy
226,156,261,178,0.59,Dummy
115,62,198,110,0.52,Dummy
482,47,704,134,0.54,Dummy
216,68,302,115,0.29,Dummy
571,110,704,264,0.4,Dummy
318,71,403,116,0.34,Dummy
51,45,263,127,0.31,Dummy
420,68,506,115,0.71,Dummy
525,154,563,177,0.67,Dummy
523,64,610,108,0.66,Dummy
630,55,703,102,0.58,Dummy
0,0,195,75,0.38,Dummy
79,6,303,88,0.63,Dummy
541,60,704,130,0.74,Dummy
190,10,408,85,0.72,Dummy
179,11,469,99,0.44,Dummy
294,9,512,87,0.74,Dummy
284,10,570,98,0.33,Dummy
50,0,109,18,0.31,Dummy
403,2,622,83,0.82,Dummy
404,0,619,57,0.63,Dummy
395,3,685,92,0.29,Dummy
112,0,226,30,0.28,Dummy
506,0,704,74,0.49,Dummy
93,0,344,65,0.4,Dummy
92,0,343,34,0.36,Dummy
508,0,704,31,0.26,Dummy
606,0,704,69,0.68,Dummy
202,0,441,60,0.63,Dummy
200,0,441,33,0.57,Dummy
605,0,703,32,0.33,Dummy
305,0,541,55,0.62,Dummy
302,0,543,32,0.55,Dummy
0,0,141,65,0.44,Dummy
0,0,239,77,0.7,Dummy
117,3,341,76,0.42,Dummy
221,4,444,75,0.31,Dummy
140,49,341,113,0.37,Dummy
230,50,444,111,0.38,Dummy
440,0,630,55,0.27,Dummy
439,0,631,55,0.29,Dummy
54,56,75,73,0.27,AnotherCar
54,56,74,74,0.3,AnotherCar
55,56,75,73,0.29,AnotherCar
55,55,75,74,0.32,AnotherCar
435,0,632,60,0.28,Dummy
435,0,633,60,0.35,Dummy
436,0,634,61,0.35,Dummy
439,0,633,58,0.27,Dummy
440,0,632,57,0.32,Dummy
441,0,632,57,0.31,Dummy
443,0,631,55,0.42,Dummy
443,0,633,54,0.61,Dummy
48,46,72,72,0.4,Dummy
234,36,441,109,0.3,Dummy
441,0,634,54,0.63,Dummy
442,0,631,58,0.35,Dummy
443,0,631,57,0.38,Dummy
443,0,631,56,0.36,Dummy
236,33,438,109,0.26,Dummy
442,0,631,56,0.39,Dummy
442,0,631,55,0.36,Dummy
442,0,632,55,0.31,Dummy
442,0,632,56,0.34,Dummy
441,0,632,54,0.35,Dummy
441,0,632,53,0.27,Dummy
442,0,631,53,0.38,Dummy
440,0,633,54,0.33,Dummy
441,0,633,55,0.32,Dummy
441,0,632,55,0.38,Dummy
440,0,633,53,0.33,Dummy
442,0,632,54,0.34,Dummy
442,0,632,54,0.35,Dummy
440,0,632,54,0.34,Dummy
440,0,632,53,0.36,Dummy
441,0,632,54,0.34,Dummy
441,0,631,53,0.38,Dummy
442,0,631,54,0.41,Dummy
440,0,632,55,0.36,Dummy
440,0,632,53,0.34,Dummy
440,0,633,54,0.34,Dummy
442,0,631,54,0.38,Dummy
442,0,632,53,0.34,Dummy
442,0,632,54,0.36,Dummy
441,0,633,53,0.34,Dummy
441,0,633,56,0.39,Dummy
442,0,631,56,0.33,Dummy
441,0,631,55,0.39,Dummy
442,0,632,54,0.33,Dummy
443,0,632,58,0.31,Dummy
443,0,632,57,0.35,Dummy
235,32,439,109,0.3,Dummy
443,0,631,58,0.36,Dummy
441,0,632,56,0.36,Dummy
442,0,631,57,0.35,Dummy
443,0,635,61,0.28,Dummy
443,0,632,57,0.34,Dummy
442,0,632,57,0.33,Dummy
442,0,631,56,0.33,Dummy
443,0,631,56,0.38,Dummy
236,42,427,112,0.28,Dummy
442,0,631,58,0.32,Dummy
443,0,632,57,0.35,Dummy
235,33,439,110,0.27,Dummy
236,30,437,109,0.28,Dummy
443,0,631,59,0.27,Dummy
443,0,631,58,0.29,Dummy
442,0,631,56,0.33,Dummy
443,0,631,56,0.3,Dummy
236,31,441,110,0.29,Dummy
443,0,630,57,0.3,Dummy
443,0,629,57,0.33,Dummy
443,0,634,59,0.35,Dummy
443,0,631,58,0.37,Dummy
52,53,72,73,0.26,Dummy
50,52,73,74,0.33,Dummy
442,0,633,59,0.29,Dummy
442,0,635,60,0.33,Dummy
60,90,111,118,0.27,Dummy
446,0,647,61,0.58,Dummy
536,0,704,58,0.46,Dummy
5,21,94,79,0.4,Dummy
345,45,532,113,0.34,Dummy
11,0,98,73,0.34,Dummy
454,46,673,109,0.32,Dummy
653,0,704,100,0.26,Dummy
324,124,357,141,0.29,Car
334,126,367,141,0.28,Car
451,11,505,92,0.26,AnotherCar
332,124,368,142,0.33,Car
450,15,505,89,0.31,AnotherCar
332,125,368,143,0.39,Car
451,12,505,91,0.31,AnotherCar
450,14,505,90,0.34,AnotherCar
337,125,365,142,0.34,Car
334,125,366,141,0.32,Car
450,9,505,90,0.28,AnotherCar
452,6,513,89,0.54,AnotherCar
428,121,487,142,0.36,Dummy
0,50,101,163,0.31,Car
249,0,291,32,0.48,Car
351,1,386,39,0.29,Car
334,1,387,43,0.26,Car
430,0,489,34,0.4,Car
225,11,288,46,0.28,Dummy
184,124,486,194,0.33,Dummy
458,85,704,174,0.29,Dummy
0,118,182,194,0.27,Dummy
0,114,271,211,0.44,Dummy
99,121,368,214,0.48,Dummy
0,87,178,197,0.41,Dummy
0,87,105,188,0.4,Dummy
218,122,478,213,0.61,Dummy
494,70,704,179,0.54,Dummy
329,122,589,211,0.38,Dummy
411,121,675,210,0.43,Dummy
196,65,268,98,0.32,AnotherCar
0,36,68,71,0.26,Dummy
503,118,704,204,0.53,Dummy
0,438,157,518,0.34,Dummy
48,435,259,513,0.31,Dummy
40,118,204,167,0.29,Dummy
132,41,290,82,0.27,Dummy
0,20,78,54,0.57,Dummy
601,90,704,179,0.51,Dummy
152,121,314,180,0.33,Dummy
239,47,386,87,0.26,Dummy
341,46,492,80,0.34,Dummy
258,435,462,509,0.3,Dummy
443,39,598,82,0.46,Dummy
357,433,563,514,0.29,Dummy
199,34,390,62,0.58,Dummy
199,33,385,74,0.46,Dummy
440,434,661,517,0.45,Dummy
550,34,697,69,0.43,Dummy
221,33,387,93,0.42,Dummy
220,32,388,63,0.37,Dummy
402,162,442,252,0.3,AnotherCar
221,33,386,103,0.32,Dummy
219,31,387,62,0.28,Dummy
484,121,621,145,0.26,Car
220,33,386,102,0.32,Dummy
219,33,387,62,0.29,Dummy
219,32,387,62,0.3,Dummy
220,33,386,100,0.29,Dummy
220,33,386,107,0.35,Dummy
219,32,387,63,0.3,Dummy
219,32,387,62,0.34,Dummy
220,33,386,108,0.34,Dummy
220,33,386,109,0.35,Dummy
219,33,387,62,0.34,Dummy
483,121,621,145,0.27,Car
219,30,387,61,0.35,Dummy
491,121,621,145,0.27,Car
220,32,386,100,0.26,Dummy
219,32,387,62,0.3,Dummy
220,33,386,102,0.28,Dummy
218,32,387,62,0.35,Dummy
220,33,386,95,0.33,Dummy
218,32,387,62,0.34,Dummy
220,33,386,99,0.31,Dummy
437,437,665,518,0.26,Dummy
217,34,387,62,0.53,Dummy
488,121,622,144,0.35,Car
219,34,382,73,0.29,Dummy
217,33,387,63,0.4,Dummy
491,121,620,144,0.32,Car
217,34,388,62,0.47,Dummy
218,33,387,73,0.4,Dummy
489,121,622,144,0.33,Car
218,33,387,62,0.34,Dummy
220,33,387,96,0.34,Dummy
